ID,Poklic
11989406,Orodni telovadec
11989616,Telovadec
11989616,Orodni telovadec
12001434,Telovadec
12001434,Orodni telovadec
12002640,Telovadec
12002640,Orodni telovadec
12016826,Ekonomist
12016826,Politik
12016827,Agronom
12016827,Podjetnik
12016827,Politik
12226160,Vojaški pilot
12226160,Prevajalec
12226160,Politik
12630270,Košarkar
12747819,Kolesar
12748430,Telovadec
12751559,Atlet
12752126,Kolesar
12752136,Atlet
12752652,Telovadec
12754990,Telovadec
12759624,Atlet
12761027,Plavalec
12783947,Jezikoslovec
12783948,Partizan
12783948,Politik
12783951,Telovadec
12783960,Germanist
12783960,Univerzitetni profesor
12783960,Prevajalec
12783960,Učitelj
12783961,Orodni telovadec
12783961,Telovadec
12784159,Nordijski kombinatorec
12784159,Smučarski skakalec
12784239,Častnik
12784368,Veslač
12784377,Smučarski tekač
12784422,Publicist
12784422,Sufražetka
12784422,Politik
12784422,Učitelj
12784565,Nordijski kombinatorec
12784573,Alpski smučar
12785198,Mladinski pisatelj
12785198,Pisatelj
12785430,Kemik
12785430,Pesnik
12785679,Pisatelj
12785679,Diplomat
12785795,Igralec
12785997,Tenisač
12786103,Kolesar
12786194,Smučarski tekač
12786194,Alpinist
12786354,Mladinski pisatelj
12786354,Urednik
12786354,Učitelj
12786354,Pisatelj
12787018,Hokejist
12787018,Hokejski trener
12787187,Smučarski tekač
12787274,Košarkarski trener
12787274,Košarkar
12787312,Fizik
12787358,Rokometaš
12787433,Veterinar
12787433,Politik
12787826,Partizan
12787826,Diplomat
12787826,Pravnik
12787826,Politični komisar
12787826,Politik
12787826,Odvetnik
12787829,Hokejist
12787846,Telovadec
12788033,Filmski igralec
12788033,Gledališki igralec
12788033,Igralec
12788087,Smučarski tekač
12788201,Športni strelec
12788358,Alpski smučar
12788807,Urednik
12788807,Prevajalec
12788807,Duhovnik
12788807,Pesnik
12788884,Judoist
12788993,Prevajalec
12788993,Filolog
12788993,Univerzitetni profesor
12789009,Dramatik
12789009,Pesnik
12789009,Pisatelj
12789054,Alpski smučar
12789085,Atlet
12789149,Judoist
12789167,Smučarski skakalec
12789167,Športnik
12789204,Atlet
12789204,Športnik
12789208,Kolesar
12789224,Jezikoslovec
12789224,Urednik
12789228,Redovnik
12789228,Glasbenik
12789228,Duhovnik
12789228,Skladatelj
12789265,Onkolog
12789265,Biolog
12789281,Trener alpskega smučanja
12789281,Alpski smučar
12789413,Kritik
12789413,Filmski režiser
12789413,Urednik
12789413,Dramatik
12789413,Pesnik
12789413,Pisatelj
12789413,Scenarist
12789919,Koreograf
12789919,Baletnik
12789919,Učitelj
12790414,Veslač
12791256,Hokejist
12791267,Vojaška osebnost
12791288,Veslač
12791288,Hokejist
12791307,Arhitekt
12791440,Pevec
12791669,Judoist
12791736,Smučarski tekač
12791768,Tenisač
12791894,Telovadec
12791965,Prevajalec
12791965,Dramatik
12791965,Pesnik
12791965,Pisatelj
12791972,Hokejist
12792015,Nordijski kombinatorec
12792016,Kronist
12792016,Zgodovinar
12792016,Pravnik
12792016,Sodnik
12792053,Kolesar
12792074,Hokejist
12792090,Smučarski tekač
12792092,Hokejist
12792092,Hokejski trener
12792103,Hokejist
12792114,Kajakaš
12792114,Kanuist
12792126,Literarni zgodovinar
12792134,Alpski smučar
12792150,Kolesar
12792158,Rokometaš
12792162,Mladinski pisatelj
12792162,Pisatelj
12792162,Scenarist
12792181,Literarni zgodovinar
12792181,Literarni kritik
12792181,Novinar
12792181,Zgodovinar
12792181,Vojni dopisnik
12792181,Pesnik
12792181,Pisatelj
12792185,Pedagog
12792185,Zgodovinar
12792185,Učitelj
12792189,Politik
12792189,Novinar
12792189,Partizan
12792189,Zgodovinar
12792189,Diplomat
12792417,Igralec
12792713,Operni pevec
12792717,Literarni zgodovinar
12792717,Prevajalec
12792776,Veslač
12792789,Veslač
12792800,Novinar
12792800,Partizan
12792800,Diplomat
12792800,Politik
12792800,Odvetnik
12792800,Sodnik
12792880,Filmski režiser
12792880,Scenarist
12792899,Kolesar
12792905,Atlet
12792911,Smučarski skakalec
12792911,Novinar
12792935,Jezikoslovec
12792935,Mladinski pisatelj
12792935,Novinar
12792935,Urednik
12792935,Prevajalec
12792935,Pesnik
12792935,Pisatelj
12792981,Slikar
12793016,Smučarski tekač
12793057,Mladinski pisatelj
12793057,Ilustrator
12793057,Knjižničar
12793057,Pesnik
12793057,Pisatelj
12793099,Esejist
12793099,Pesnik
12793099,Pisatelj
12793104,Veslač
12793119,Novinar
12793168,Pravnik
12793168,Politik
12793168,Odvetnik
12793434,Slikar
12793692,Skiper
12793692,Jadralec
12793991,Telovadec
12794326,Alpski smučar
12794734,Nordijski kombinatorec
12794742,Smučarski tekač
12794883,Pevec
12795089,Telovadec
12795209,Smučarski tekač
12795302,Hokejist
12795310,Hokejist
12795437,Smučarski tekač
12795448,Mladinski pisatelj
12795448,Novinar
12795448,Prevajalec
12795448,Pravnik
12795448,Pisatelj
12795635,Smučarski tekač
12795802,Atlet
12795878,Televizijski igralec
12795878,Novinar
12795878,Komik
12795878,Politik
12795883,Šahist
12795914,Alpski smučar
12796060,Jezikoslovec
12796060,Urednik
12796060,Pravnik
12796079,Smučarski tekač
12796084,Politolog
12796084,Politik
12796086,Pravnik
12796086,Politik
12796086,Ekonomist
12796100,Alpski smučar
12796130,Veslač
12796134,Atlet
12796408,Košarkar
12796421,Alpski smučar
12796667,Smučarski tekač
12796674,Atlet
12796676,Telovadec
12796678,Telovadec
12796724,Telovadec
12796765,Alpski smučar
12796823,Atlet
12796967,Telovadec
12797182,Reper
12797182,Kolumnist
12797211,Suvalec krogle
12797211,Metalec diska
12797276,Skladatelj
12797432,Pesnik
12797505,Pianist
12797510,Smučar prostega sloga
12797511,Skladatelj
12798410,Zborovodja
12798410,Orglavec
12798410,Skladatelj
12798438,Alpinist
12798438,Podjetnik
12798623,Smučarski tekač
12799103,Atlet
12799767,Nordijski kombinatorec
12799904,Telovadec
12800280,Nordijski kombinatorec
12800280,Smučarski skakalec
12800281,Smučarski tekač
12800361,Režiser
12800361,Filmski režiser
12800361,Kostumograf
12800361,Dramaturg
12800361,Dramatik
12800361,Pesnik
12800361,Pisatelj
12800362,Deskar na snegu
12800378,Veslač
12800383,Zoolog
12800512,Hokejist
12800518,Kolesar
12800620,Telovadec
12800651,Sopranist
12800728,Kolesar
12800733,Matematik
12800794,Orodni telovadec
12800800,Judoist
12802718,Atlet
12802729,Rokometaš
12802863,Alpski smučar
12802875,Hokejist
12802895,Alpski smučar
12802904,Atlet
12803151,Telovadec
12803333,Smučarski tekač
12803344,Zgodovinar
12803345,Grafik
12803345,Karikaturist
12803345,Slikar
12803345,Grafični oblikovalec
12803345,Pisatelj
12803345,Fotograf
12803346,Smučarski tekač
12803401,Slikar
12803401,Umetnik
12803401,Ekonomist
12803939,Smučarski tekač
12804150,Atlet
12804152,Telovadec
12804225,Alpski smučar
12804225,Športni strokovni komentator
12804246,Hokejist
12804252,Luterist
12804252,Kitarist
12804252,Glasbenik
12804252,Kantavtor
12804252,Pesnik
12804252,Skladatelj
12804287,Hokejist
12804287,Hokejski trener
12804293,Glasbenik
12804293,Skladatelj
12804293,Glasbeni učitelj
12804293,Saksofonist
12804293,Aranžer
12804310,Smučarski tekač
12805080,Atlet
12805080,Športnik
12805108,Urednik
12805108,Skladatelj
12805203,Direktor fotografije
12805323,Veslač
12805645,Filmski igralec
12805645,Gledališki igralec
12805645,Igralec
12805736,Publicist
12805736,Glasbeni učitelj
12805736,Kritik
12805736,Univerzitetni profesor
12805736,Skladatelj
12805782,Kolesar
12805782,Športni direktor
12805811,Filmski igralec
12805811,Gledališki igralec
12805811,Televizijski voditelj
12805811,Politik
12805811,Igralec
12805930,Publicist
12805930,Diplomat
12805930,Pravnik
12805932,Filmski igralec
12805932,Režiser
12805932,Filmski režiser
12805932,Gledališki igralec
12805961,Redni profesor
12805961,Ekonomist
12805961,Politik
12805962,Hokejist
12806581,Atlet
12806582,Sociolog
12806582,Pravnik
12806583,Smučarski tekač
12807052,Gradbeni inženir
12807052,Geolog
12807052,Politik
12807333,Judoist
12807346,Smučarski tekač
12807349,Hokejist
12807349,Hokejski trener
12807349,Športni strokovni komentator
12807464,Alpski smučar
13380568,Motociklist
13395144,Nogometaš
13415424,Nogometaš
13415424,Nogometni trener
13416785,Motociklist
13439571,Nogometaš
13473119,Filmski igralec
13473119,Gledališki igralec
13473119,Igralec
13566336,Športnik
13566407,Plavalec
13566407,Ginekolog
13566407,Partizan
13566407,Zdravnik
13566963,Atlet
13566996,Atlet
13566996,Kemijski inženir
13605947,Slikar
13605947,Častnik
13639014,Novinar
13639014,Urednik
13639014,Pisatelj
13639017,Diplomat
13639017,Politik
13640005,Filmski režiser
13640005,Dramaturg
13641108,Alpski smučar
13641108,Ekonomist
13641108,Odvetnik
13649140,Slikar
13649140,Ilustrator
13649140,Pisatelj
13649477,Filozof
13649477,Psihoanalitik
13653486,Slikar
13653486,Ilustrator
13653486,Pisatelj
13654412,Alpski smučar
13843338,Filozof
13843338,Umetnik
14375817,Alpinist
14375817,Politik
14375817,Odvetnik
14375817,Sodnik
14389692,Hokejist
14389692,Hokejski trener
14438005,Nordijski kombinatorec
14469091,Mladinski pisatelj
14469091,Pisatelj
14475900,Slikar
14475900,Ilustrator
14475900,Pisatelj
14541770,Leksikograf
14541770,Jezikoslovec
14541770,Prevajalec
14541770,Pisatelj
14570831,Botanik
14570831,Kartograf
14570831,Paleontolog
14570831,Zoolog
14570831,Farmacevt
14623441,Tekstopisec
14623441,Kantavtor
14623441,Pevec
14623441,Skladatelj
14623663,Glasbeni producent
14623663,Didžej
14635388,Esejist
14635388,Filozof
15104367,Alpski smučar
15104770,Košarkar
15109943,Alpski smučar
15119239,Smučarski tekač
15136497,Nogometaš
15262168,Nogometaš
15262168,Nogometni trener
15270439,Slikar
15270439,Fotograf
15407024,Diplomat
15407024,Politik
15430307,Ekonomist
15430307,Profesor
15548295,Kanuist
15622038,Kolesar
15623306,Nogometaš
15630129,Hokejist
15632201,Smučarski tekač
15646904,Alpski smučar
15658008,Filmski igralec
15658008,Gledališki igralec
15658008,Igralec
15658373,Filmski igralec
15658373,Gledališki igralec
15658373,Igralec
15658756,Hokejist
15710343,Hokejist
15710344,Hokejist
15710345,Hokejist
15710345,Hokejski trener
15710350,Hokejist
15710353,Hokejist
15710354,Hokejist
15715093,Hokejist
15726413,Deskar na snegu
15727252,Deskar na snegu
15729440,Deskar na snegu
15729441,Deskar na snegu
15733316,Deskar na snegu
15733545,Alpski smučar
15822477,Nogometaš
15830617,Tenisač
15832842,Nogometaš
15845238,Rokometaš
15859682,Rokometaš
15867203,Rokometaš
15912352,Matematik
15912352,Politik
15912352,Zdravnik
15930860,Atlet
15945220,Atlet
15955830,Gradbeni inženir
15955830,Inženir
15955830,Arhitekt
15971386,Politik
16029101,Filmski igralec
16029101,Igralec
16061455,Rokometaš
16063078,Pesnik
16089810,Ekonomist
16089810,Politik
16107324,Filmski igralec
16107324,Gledališki igralec
16107324,Igralec
16186989,Pilot
16186989,Politik
16186989,Poslovnež
16192594,Filozof
16192594,Politolog
16192594,Diplomat
16192594,Politik
16193547,Diplomat
16193547,Fizik
16193547,Politik
16211500,Kolesar
16213477,Kolesar
16216701,Kolesar
16222343,Pisatelj
16223884,Kolesar
16225794,Kolesar
16231331,Nogometaš
16234875,Udeleženec lepotnih tekmovanj
16234875,Model
16235709,Nogometaš
16318360,Nogometaš
16318365,Nogometaš
16323019,Grafik
16323019,Slikar
16561918,Redovnik
16561918,Škof
16561918,Duhovnik
16592011,Hokejist
16592011,Hokejski trener
16666591,Rokometaš
16725872,Atlet
16725872,Šprinter
16732934,Univerzitetni profesor
16732934,Ekonomist
16732934,Politik
16733488,Kanuist
16734358,Udeleženec lepotnih tekmovanj
16736690,Nogometaš
16745259,Nogometaš
16745457,Nogometaš
16847719,Nogometaš
16864363,Hokejist
16875935,Nogometaš
16901145,Nogometaš
16901212,Nogometaš
16901322,Nogometaš
16972270,Nogometaš
16980060,Nogometaš
16980164,Ekonomist
16980164,Profesor
17117413,Harmonikar
17117413,Univerzitetni profesor
17117413,Pravnik
17117413,Politik
17117413,Odvetnik
17120046,Pravnik
17120046,Podjetnik
17120046,Politik
17120046,Odvetnik
17275136,Skiper
17275136,Jadralec
17305868,Nogometaš
17351036,Publicist
17351036,Tekstopisec
17351036,Glasbenik
17351036,Kantavtor
17351036,Prevajalec
17351036,Pesnik
17351036,Pisatelj
17351189,Uradnik
17351189,Pravnik
17351189,Pisatelj
17385664,Nogometaš
17388372,Kolesar
17402293,Kolesar
17402332,Veslač
17402350,Smučarski tekač
17402363,Smučarski tekač
17402416,Nogometaš
17402592,Košarkar
17402620,Smučarski tekač
17402622,Telovadec
17411824,Prevajalec
17411824,Pesnik
17411824,Pisatelj
17484120,Pravnik
17484120,Politik
17486574,Nogometaš
17566337,Smučarski tekač
17566339,Smučarski tekač
17566343,Veslaški trener
17566343,Veslač
17566344,Atlet
17566345,Atlet
17566346,Atlet
17566347,Hokejist
17566349,Smučarski tekač
17566351,Alpski smučar
17566353,Smučarski skakalec
17566354,Tekač čez ovire
17566354,Atlet
17566355,Veslač
17566357,Veslač
17566358,Atlet
17566362,Atlet
17566363,Atlet
17566364,Športni strelec
17566365,Alpski smučar
17566366,Smučarski tekač
17566367,Smučarski tekač
17566368,Smučarski tekač
17566370,Smučarski tekač
17566371,Kolesar
17566372,Rokoborec
17566374,Veslač
17566375,Atlet
17566376,Plavalec
17566378,Atlet
17566380,Telovadec
17566381,Telovadec
17566381,Zdravnik
17566382,Telovadec
17641420,Judoist
17747772,Nogometaš
17794024,Košarkar
18062210,Pevec
18115962,Vojaška osebnost
18119176,Kanuist
18121366,Politik
18129402,Nogometaš
18180907,Redovnik
18180907,Duhovnik
18200474,Častnik
18200474,Politik
18206589,Vojaška osebnost
18206716,Košarkar
18206716,Podjetnik
18206716,Politik
18206716,Poslovnež
18228694,Nogometaš
18250109,Kolesar
18341255,Plavalec
18341293,Kolesar
18341303,Kolesar
18341987,Smučarski tekač
18342077,Judoist
18487931,Veslač
18488151,Alpinist
18502378,Medicinska sestra
18502378,Vojaška osebnost
18505582,Veslač
18506203,Alpski smučar
18506424,Smučarski tekač
18506488,Smučarski tekač
18506542,Smučarski tekač
18506703,Smučarski tekač
18506749,Smučarski tekač
18506944,Hokejist
18506977,Hokejist
18507087,Telovadec
18507164,Alpski smučar
18507165,Alpski smučar
18507166,Smučarski tekač
18507179,Telovadec
18507180,Veslač
18507185,Hokejist
18507194,Smučarski tekač
18507194,Nordijski kombinatorec
18507195,Hokejist
18507198,Hokejist
18507202,Smučarski tekač
18507203,Smučarski tekač
18507208,Telovadec
18507209,Hokejist
18507374,Veslač
18507823,Knjižničar
18507823,Politik
18507824,Tenisač
18507884,Učitelj
18507884,Pisatelj
18507902,Redovnik
18507902,Redovnica
18507902,Kuhar
18507902,Učitelj
18507902,Pisatelj
18507950,Glasbeni učitelj
18507950,Operni pevec
18507950,Pevec
18508096,Krajinski arhitekt
18529522,Smučarski tekač
18529522,Alpinist
18529592,Tubist
18529592,Glasbeni učitelj
18529592,Urednik
18529592,Izumitelj
18529592,Skladatelj
18529685,Kmet
18529685,Politik
18529741,Urednik
18529741,Teolog
18529741,Redovnik
18529741,Duhovnik
18571621,Politik
18587216,Kolesar
18587216,Partizan
18601868,Atlet
18604231,Kipar
18608636,Kemik
18608636,Fizik
18608636,Politik
18608735,Pisatelj
18608735,Publicist
18608735,Prevajalec
18608735,Pesnik
18608743,Pevec
18627634,Politik
18627779,Slikar
18627779,Pisatelj
18635332,Biatlonec
18639181,Košarkarski trener
18639181,Košarkar
18643132,Operni pevec
18644524,Filmski režiser
18644524,Scenarist
18644639,Klaviaturist
18644639,Glasbenik
18644675,Novinar
18644675,Diplomat
18644675,Politik
18684375,Šahist
18811347,Smučarski tekač
18812881,Nogometaš
18812881,Nogometni trener
18921443,Rokometaš
19320890,Prevajalec
19320890,Filozof
19320890,Sociolog
19420836,Nogometaš
19514448,Sociolog
19514448,Novinar
19514448,Zgodovinar
19518341,Udeleženec lepotnih tekmovanj
19518341,Televizijski voditelj
19518645,Kolesar
19518897,Kolesar
19661750,Kolesar
19661751,Kolesar
19661776,Kolesar
19661810,Kolesar
19661863,Kolesar
19844712,Košarkar
19915305,Motokrosist
19935925,Arheolog
19937993,Odvetnik
19937993,Novinar
19937993,Dramatik
19937993,Pravnik
19937993,Politik
19955894,Rokometaš
20029036,Alpski smučar
20080917,Košarkarski trener
20205020,Telovadec
20522962,Nogometaš
20640593,Politolog
20641055,Nogometaš
20641055,Nogometni trener
20655498,Nogometaš
20655498,Nogometni trener
20671499,Košarkar
20744966,Košarkar
20745107,Košarkar
20751689,Atlet
20751730,Atlet
20801789,Slikar
20830267,Tenisač
20891280,Harmonikar
20891280,Pedagog
20897728,Košarkar
20901625,Košarkarski trener
20902361,Košarkar
20902362,Košarkarski trener
21089375,Nogometaš
21100540,Kipar
21193141,Partizan
21193141,Diplomat
21193141,Politik
21403041,Smučarski skakalec
21406232,Ekonomist
21406232,Politik
21436475,Košarkar
21503640,Tekač
21503640,Atlet
21503640,Rokodelec
21552901,Dvigovalec uteži
21587517,Zgodovinar
21642699,Rokometaš
21777932,Smučarski skakalec
22006047,Ritmični gimnastičar
22006047,Telovadec
22231012,Harfist
22231012,Glasbenik
22231012,Pevec
22250454,Suvalec krogle
22278297,Rokometaš
22340515,Smučarski skakalec
22340515,Športnik
22712868,Smučarski skakalec
22958800,Rokometaš
22964793,Avtor
22964793,Glasbeni producent
22964793,Pevec
22964793,Pisatelj
23007593,Maratonec
23007593,Atlet
23007593,Tekač na dolge proge
23007858,Smučarski skakalec
23055594,Kipar
23055594,Inženir
23055594,Fotograf
23418897,Pravnik
23418897,Politik
23721072,Teolog
23721072,Pisatelj
23760899,Pisatelj znanstvene fantastike
23760899,Pesnik
23760899,Pisatelj
23761907,Rokometaš
23761908,Rokometaš
23770313,Podjetnik
23770313,Računalnikar
23771268,Fotograf
23887800,Nogometaš
23887802,Nogometaš
23892332,Rokometaš
23892608,Jadralec na deski
23892608,Jadralec
23893332,Rokometaš
23893337,Rokometaš
24006553,Ritmični gimnastičar
24192342,Plavalec
24256691,Arhitekt
24262632,Alpski smučar
24262646,Nordijski kombinatorec
24262646,Smučarski skakalec
24649544,Metalec diska
24678886,Košarkar
25641654,Kolesar
25997899,Kolesar
26209646,Plezalec
26218945,Rokometaš
26236490,Judoist
26237985,Plavalec
26250579,Judoist
26263631,Plavalec
26268866,Jadralec
26276681,Plavalec
26710020,Skakalec v višino
26710020,Atlet
26819142,Športni funkcionar
26819142,Politik
26819142,Odvetnik
26904312,Kolesar
26936268,Kemik
26936268,Fizik
26982007,Plezalec
27049368,Plavalec
27063708,Plavalec
27452442,Diplomat
27656193,Kolesar
27940448,Rokometaš
27973711,Rokometaš
27973715,Rokometaš
27973717,Rokometaš
27973720,Rokometaš
27973722,Rokometaš
27973723,Rokometaš
27973724,Rokometaš
27978743,Rokometaš
27978750,Rokometaš
28039874,Rokometaš
28039905,Rokometaš
28100644,Smučarski skakalec
28467442,Alpski smučar
28483884,Rokometaš
28672685,Smučarski tekač
28858466,Novinar
28861650,Rokometaš
28916554,Kuharski mojster
28967979,Scenarist
28967979,Filmski režiser
29048797,Politik
29413707,Operni pevec
29478863,Tenisač
29957156,Aktivist
30076730,Pravnik
30076730,Profesor
30076730,Sodnik
30331236,Nogometaš
31200193,Tekstopisec
31200193,Pevec
32083031,Mestni svet
32083031,Politik
33320188,Plavalec
35110551,Atlet
35218588,Nabožni pisatelj
35218588,Leksikograf
35218588,Filolog
35218588,Redovnik
35218588,Prevajalec
35523006,Atlet
40091779,Smučarski skakalec
42432884,Plesalec
47466248,Publicist
47466248,Potopisec
47466248,Politolog
47466248,Ekonomist
47466248,Profesor
50097591,Deskar na snegu
50097591,Športnik
50505528,Radijski voditelj
50505528,Novinar
52557281,Glasbeni učitelj
52557281,Violinist
55614943,Esejist
55614943,Prevajalec
55614943,Pisatelj
56810238,Prevajalec
57338487,Astrofizik
57338487,Fizik
60322708,Pevec
61994009,Politik
61994009,Znanstvenik
63105766,Matematik
63228412,Stand-up komik
63228412,Administrator
63400148,Novinar
63400148,Politik
63456996,Pravnik
65037618,Računalnikar
65037618,Redni profesor
65645601,Arhivist
65645601,Zgodovinar
